"TIMESTAMP","ts","filename","date","time","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H","qc_H","rand_err_H","LE","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","ch4_flux","qc_ch4_flux","rand_err_ch4_flux","none_flux","qc_none_flux","rand_err_none_flux","H_strg","LE_strg","co2_strg","h2o_strg","ch4_strg","none_strg","co2_v-adv","h2o_v-adv","ch4_v-adv","none_v-adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","ch4_molar_density","ch4_mole_fraction","ch4_mixing_ratio","ch4_time_lag","ch4_def_timelag","none_molar_density","none_mole_fraction","none_mixing_ratio","none_time_lag","none_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u*","TKE","L","(z-d)/L","bowen_ratio","T*","model","x_peak","x_offset","x_10%","x_30%","x_50%","x_70%","x_90%","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","un_ch4_flux","ch4_scf","un_none_flux","un_none_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","ch4_spikes","none_spikes","head_detect_LI-7200","t_out_LI-7200","t_in_LI-7200","aux_in_LI-7200","delta_p_LI-7200","chopper_LI-7200","detector_LI-7200","pll_LI-7200","sync_LI-7200","chopper_LI-7500","detector_LI-7500","pll_LI-7500","sync_LI-7500","not_ready_LI-7700","no_signal_LI-7700","re_unlocked_LI-7700","bad_temp_LI-7700","laser_temp_unregulated_LI-7700","block_temp_unregulated_LI-7700","motor_spinning_LI-7700","pump_on_LI-7700","top_heater_on_LI-7700","bottom_heater_on_LI-7700","calibrating_LI-7700","motor_failure_LI-7700","bad_aux_tc1_LI-7700","bad_aux_tc2_LI-7700","bad_aux_tc3_LI-7700","box_connected_LI-7700","mean_value_RSSI_LI-7200","mean_value_LI-7500","u_var","v_var","w_var","ts_var","co2_var","h2o_var","ch4_var","none_var","w/ts_cov","w/co2_cov","w/h2o_cov","w/ch4_cov","w/none_cov","air_p_mean","air_t_mean","RECORD","TA_2_1_1_1_1","RH_19_3_1_1_1","WS_16_33_1_1_1","SHF_6_37_1_1_1","SHF_6_37_2_1_1","SD_10_99_1_1_1","PPFD_7_21_1_1_1","PPFDR_7_23_1_1_1","SWIN_6_10_1_1_1","SWOUT_6_11_1_1_1","LWIN_6_14_1_1_1","LWOUT_6_15_1_1_1","ALB_6_26_1_1_1","RN_6_5_1_1_1","SWC_12_36_1_1_1","SWC_12_36_2_1_1","SWC_12_36_3_1_1","TS_2_38_1_1_1","TS_2_38_2_1_1","TS_2_38_23_1_1","TA_2_1_1_1_1.c","RH.c","SHF_6_37_1_1_1.c","SHF_6_37_2_1_1.c","PPFD_7_21_1_1_1.c","PPFDR_7_23_1_1_1.c","RN_6_5_1_1_1.c","SWIN_6_10_1_1_1.c","SWOUT_6_11_1_1_1.c","ALB_1_1_1.c","LWIN_6_14_1_1_1.c","LWOUT_6_15_1_1_1.c","TS_2_38_1_1_1.c","TS_2_38_2_1_1.c","TS_2_38_23_1_1.c","SWC_12_36_1_1_1.c","SWC_12_36_2_1_1.c","SWC_12_36_3_1_1.c","Tau.flag","co2_flux.flag","ch4_flux.flag","LE.flag","H.flag","met","flux","mismatch","nightCO2","u_flag","Tau.c","co2_flux.c","ch4_flux.c","H.c","LE.c","hour","month","vpd","Signal","nee.rf.rts","fch4.rts.tmod","fch4.rf.rts","nee.rf.tundra","fch4.tundra.tmod","fch4.rf.tundra"
2025-09-16 16:00:00,2025-09-16 16:00:00,"TOA5_6032.ts_data_390_2025_09_16_1600.dat",2025-09-16,"16:00",259.6665,1,18000,18000,-0.00269791,1,0.00051516,0.202013,1,0.0780049,1.9675,2,1.23863,4.10978,2,2.05901,0.043491,2,0.0273795,0.0021444,1,0.000322744,NA,NA,NA,-0.376104,-0.0594938,-1.36856,-0.00131509,0.000285157,NA,-2.59372e-11,-2.79884e-13,-1.51873e-13,NA,17.3742,429.058,430.982,0,1,187.481,4.62988,4.65142,0,1,0.101733,2.20216,2.21204,0.6,0,NA,NA,NA,NA,9,269.17,268.775,90620,1.17256,1007.59,0.0246952,0.00281822,0.00337841,419.056,440.878,0.00288123,95.0504,21.8215,268.068,0.319205,-0.776466,0.0323272,0.840141,1.19655e-14,-1.49286e-15,0.840141,1.45505,319.889,292.348,2.20519,NA,0.0479675,0.0452696,-44.366,-0.0692647,0.102675,-0.00356462,1,53.8668,24,44,78,125,218,584,-0.00265771,1.01513,0.270573,1.01594,1.29469,1.15425,2.72093,1.15425,0.0286187,1.15425,0.00187182,1.19958,NA,NA,800000009,800000009,800000009,800001009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,0,0,12,4,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.0603713,0.0280103,0.00215762,0.0044097,0.650905,118.376,2.75741e-08,NA,0.000229016,0.00272093,0.0286187,1.87182e-06,NA,90579.2,272.278,6443,-3.665,92.4,0.944,0.075,0.061,-1.857,474.6,426,269.6,176.2,251.5,297.3,0.655,47.59,0.379,0.414,0.392,0.2,0.1,0.163,-3.665,92.4,0.075,0.061,474.6,426,47.59,269.6,176.2,0.653560830860534,251.5,297.3,0.2,0.1,0.163,0.379,0.414,0.392,1,2,1,2,1,47.6,2.169513,0.0455780042016807,NA,1,-0.00269791,NA,0.0021444,0.202013,NA,16,9,35.3989228710192,"Tundra",1.31080475398,0.00279667289679269,0.00557537062680333,1.87612912376667,0.0015383676822495,0.00307548237344
2025-09-16 16:30:00,2025-09-16 16:30:00,"TOA5_6032.ts_data_390_2025_09_16_1630.dat",2025-09-16,"16:30",259.6873,1,18000,18000,-0.00847958,1,0.000596702,1.99919,1,0.346987,2.42157,1,0.293877,1.2165,2,0.0494769,0.0535216,1,0.00649529,0.000537494,2,0.000230052,NA,NA,NA,-0.261758,-0.502232,-0.902832,-0.0111003,0.000184466,NA,-4.65782e-11,-5.00467e-13,-2.81529e-13,NA,16.8632,416.282,418.044,-0.2,0,181.189,4.4728,4.4929,-0.1,0,0.101925,2.20477,2.21411,0,1,NA,NA,NA,NA,9,269.029,268.648,90607.2,1.17302,1007.5,0.0246858,0.0034682,0.00326503,404.801,436.679,0.00278345,92.6999,31.8779,267.612,0.539392,-0.79871,0.0377413,0.964524,3.84218e-14,-2.76212e-15,0.964524,1.47531,310.451,304.032,2.24252,NA,0.0850228,0.0670103,-24.9623,-0.123106,0.825579,-0.0198961,1,29.7068,13,24,42,66,112,286,-0.00836513,1.01368,2.06341,1.01507,1.65213,1.15322,0.133927,1.15322,0.0365154,1.15322,-0.00029638,1.19824,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,1,0,10,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.0278349,0.10237,0.00381537,0.00575578,0.00121566,2.89065,4.00891e-08,NA,0.00174596,0.000133927,0.0365154,-2.9638e-07,NA,90567.3,271.09,6444,-4.066,90.2,0.526,0.075,0.062,-1.857,496.1,433.6,292.2,181.6,244.1,294.4,0.623,60.29,0.379,0.415,0.392,0.2,0.1,0.137,-4.066,90.2,0.075,0.062,496.1,433.6,60.29,292.2,181.6,0.621492128678987,244.1,294.4,0.2,0.1,0.137,0.379,0.415,0.392,1,2,2,1,1,60.3,4.42076,0.0733127694859039,NA,0,-0.00847958,NA,NA,1.99919,2.42157,16,9,44.289979272115,"Tundra",1.14977100869167,0.00275426905734927,0.00577564848514,1.275248566302,0.00152303319312706,0.00293320218229999
2025-09-16 17:00:00,2025-09-16 17:00:00,"TOA5_6032.ts_data_390_2025_09_16_1700.dat",2025-09-16,"17:00",259.7082,1,18000,18000,0.00430389,2,0.000622562,1.70452,1,1.15993,1.29676,2,0.714717,0.790631,1,0.208783,0.028671,2,0.0158022,0.00267633,2,0.00126541,NA,NA,NA,0.76097,0.750941,-0.00944128,0.0166031,-0.000588104,NA,-4.29303e-11,-4.85694e-13,-2.58473e-13,NA,16.8326,416.148,417.95,0,1,190.436,4.70811,4.73038,0,1,0.101345,2.19644,2.20595,0.7,0,NA,NA,NA,NA,9,269.42,269.018,90602.8,1.17124,1007.64,0.0247228,0.00185788,0.00343166,426.045,449.003,0.00292993,94.8868,22.9585,268.286,0.328444,-0.2632,0.00643497,0.420941,9.84592e-14,-2.55043e-15,0.420941,1.57203,333.479,321.293,0.875922,NA,0.0606188,0.154308,-10.611,-0.289606,1.31445,-0.0238256,1,13.1305,6,11,18,28,46,112,0.00419547,1.02584,1.70845,1.02283,0.714627,1.16394,-0.101424,1.16394,0.0158002,1.16394,0.00189396,1.2109,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,0,2,19,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,NA,NA,0.263795,0.0405221,0.00429837,0.0656266,0.00357687,15.0799,3.38632e-07,NA,0.00144761,-0.000101424,0.0158002,1.89396e-06,NA,90568.1,270.032,6445,-4.727,92.2,0.842,0.075,0.063,-1.86,324.5,299.6,172.6,122.3,263.6,295.5,0.713,18.46,0.379,0.415,0.392,0.2,0.1,0.15,-4.727,92.2,0.075,0.063,324.5,299.6,18.46,172.6,122.3,0.708574739281576,263.6,295.5,0.2,0.1,0.15,0.379,0.415,0.392,2,1,2,2,1,18.4,3.00128,0.163113043478261,NA,0,NA,0.790631,NA,1.70452,NA,17,9,33.5340890557396,"Tundra",1.33738127250333,0.00268577023376153,0.00492555342240499,1.46301695982667,0.00149808906889393,0.00221425564574607
2025-09-16 17:30:00,2025-09-16 17:30:00,"TOA5_6032.ts_data_390_2025_09_16_1730.dat",2025-09-16,"17:30",259.729,1,18000,18000,-0.0120753,1,0.00335043,1.23299,2,0.72344,1.60412,2,0.576775,0.411517,1,0.321689,0.0354799,2,0.0127571,0.0067867,1,0.0016521,NA,NA,NA,0.804827,0.843227,0.0610147,0.0186504,-0.000615255,NA,2.51742e-10,3.00201e-12,1.5059e-12,NA,16.84,417.014,418.894,0,1,200.815,4.97286,4.99771,0.5,0,0.100735,2.1877,2.19757,0,1,NA,NA,NA,NA,9,269.834,269.409,90593.6,1.16931,1007.79,0.0247634,0.0022991,0.00361869,449.919,462.393,0.00309473,97.3023,12.474,269.009,0.349654,0.299745,-0.0325244,0.461696,-8.80553e-14,1.49491e-14,0.461696,1.76795,213.262,40.6052,-4.03957,NA,0.101621,0.167246,-69.1064,-0.0444677,0.76864,-0.0102963,1,7.55576,3,6,12,19,35,103,-0.0117921,1.02401,1.26214,1.02163,0.963595,1.16218,-0.418744,1.16218,0.0213127,1.16218,0.00591514,1.20888,NA,NA,800000009,800000009,800000009,800000009,800000009,800011009,899999999,899999999,89999,89999,89,89,13,1,1,8,32,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.186635,0.136749,0.011109,0.0377265,0.00231116,7.80955,5.95841e-08,NA,0.00107106,-0.000418744,0.0213127,5.91514e-06,NA,90558.6,269.983,6446,-4.694,94.4,1.005,0.075,0.063,-1.861,204.1,194.2,97.8,78.05,277.3,296.7,0.801,0.352,0.379,0.414,0.392,0.2,0.1,0.147,-4.694,94.4,0.075,0.063,204.1,194.2,0.352,97.8,78.05,0.798057259713701,277.3,296.7,0.2,0.1,0.147,0.379,0.414,0.392,1,1,1,2,2,0.350000000000023,2.83711,8.10602857142804,NA,0,-0.0120753,0.411517,0.0067867,NA,NA,17,9,24.1360165468302,"RTS",1.064342375525,0.0026891492354999,0.00662836031720166,1.888272248243,0.00149932464350105,0.00333292135938814
2025-09-16 18:00:00,2025-09-16 18:00:00,"TOA5_6032.ts_data_390_2025_09_16_1800.dat",2025-09-16,"18:00",259.7498,1,18000,18000,-0.00021601,2,0.00267977,6.10719,0,0.888259,4.55872,0,1.41987,0.85802,2,3.3697,0.100856,0,0.0314128,NA,NA,NA,NA,NA,NA,0.572807,0.718507,0.421519,0.0158961,NA,NA,-2.84888e-11,-3.50131e-13,NA,NA,17.0605,423.005,424.933,0,1,209.676,5.1988,5.22596,0.1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,270.133,269.688,90580.2,1.16782,1007.91,0.0247944,0.00653547,0.00377836,470.257,472.148,0.00323538,99.5995,1.89092,269.598,-0.522537,0.599542,0.013796,0.795416,-3.31249e-14,-1.66987e-15,0.795416,2.11718,120.992,131.074,0.99381,NA,0.0136003,0.116985,-0.0334427,-91.8884,1.33967,-0.381499,1,14.8883,7,11,18,27,41,85,-0.00021266,1.01575,6.20375,1.01633,3.33204,1.15474,-0.365433,1.15474,0.0737173,1.15474,NA,NA,NA,NA,800000009,800000009,800000009,800000009,800000009,800011019,899999999,899999999,89999,89999,89,89,2,7,0,8,12,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6402,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,NA,NA,0.157732,0.0604578,0.0157796,0.0118447,0.182635,23.0024,NA,NA,0.00527054,-0.000365433,0.0737173,NA,NA,90543.6,269.719,6447,-4.38,96.5,0.576,0.075,0.063,-1.857,124.8,119.7,55.28,46.33,286.9,298.2,0.845,-2.367,0.379,0.414,0.392,0.2,0.1,0.18,-4.38,96.5,0.075,0.063,124.8,119.7,-2.367,55.28,46.33,0.838096960926194,286.9,298.2,0.2,0.1,0.18,0.379,0.414,0.392,2,2,NA,0,0,-2.35000000000002,10.66591,-4.53868510638293,NA,1,NA,NA,NA,6.10719,4.55872,18,9,15.4475786711694,"RTS",1.59236083653334,0.00272151438172423,0.00402427691898984,2.320645129544,0.00151113242282915,0.0019097046700954
2025-09-16 18:30:00,2025-09-16 18:30:00,"TOA5_6032.ts_data_390_2025_09_16_1830.dat",2025-09-16,"18:30",259.7707,1,18000,18000,-0.0134768,1,0.00188048,0.411771,1,1.40637,6.44701,2,3.35392,-10.5323,1,8.33055,0.142614,2,0.0741917,NA,NA,NA,NA,NA,NA,-0.279352,-0.379846,6.86395,-0.00840255,NA,NA,1.75522e-11,1.71276e-13,NA,NA,21.0011,520.532,522.783,0,1,204.931,5.07941,5.10534,0.3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,269.987,269.552,90562.4,1.16824,1007.84,0.0247859,0.00924138,0.00369287,459.385,467.369,0.00316106,98.2916,7.98455,269.286,0.076324,0.388002,-0.0216246,0.396029,-1.8091e-14,8.35773e-16,0.396029,1.1604,161.902,78.8714,-3.13011,NA,0.107406,0.0914595,-244.261,-0.0125808,0.06387,-0.00325615,1,5.12218,2,4,8,14,27,86,-0.0131208,1.02713,0.686547,1.02367,5.11938,1.1652,-9.97671,1.1652,0.113245,1.1652,NA,NA,NA,NA,800000009,800000019,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,3,3,0,1,3,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17085,0,0,0,0,37,65,0,0,0,0,17902,17902,17902,17902,NA,NA,0.0750292,0.101891,0.00599878,0.04237,1.90311,153.851,NA,NA,0.000583105,-0.00997671,0.113245,NA,NA,90534.3,269.543,6448,-4.194,95.3,0.616,0.075,0.063,-1.859,72.81,70.68,31.76,27.07,291.2,298.9,0.852,-3.055,0.379,0.414,0.392,0.2,0.1,0.15,-4.194,95.3,0.075,0.063,72.81,70.68,-3.055,31.76,27.07,0.852329974811083,291.2,298.9,0.2,0.1,0.15,0.379,0.414,0.392,1,4,NA,2,1,-3.00999999999999,6.858781,-2.27866478405316,NA,0,-0.0134768,NA,NA,0.411771,NA,18,9,21.0371627265046,"RTS",1.4588992029,0.00274086950383791,0.00351453693628233,2.50272058218133,0.00151817064962815,0.00223167720088166
2025-09-16 19:00:00,2025-09-16 19:00:00,"TOA5_6032.ts_data_390_2025_09_16_1900.dat",2025-09-16,"19:00",259.7915,1,18000,18000,-0.00545345,1,0.00100755,-1.626,1,0.370658,6.44341,2,2.6409,9.48123,1,2.43835,0.142454,2,0.0583862,NA,NA,NA,NA,NA,NA,-1.22689,-0.84908,-1.89287,-0.0187719,NA,NA,9.85132e-11,9.60452e-13,NA,NA,19.9664,493.701,495.84,0.4,0,194.662,4.81333,4.83661,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,9,269.367,268.956,90571.1,1.17105,1007.69,0.0247266,0.00923102,0.00350781,435.399,446.929,0.00299543,97.4201,11.5303,268.573,0.0904298,0.0613762,-0.00771526,0.109563,-1.82988e-14,4.93395e-15,0.109563,1.02095,182.945,34.1654,-4.03801,NA,0.0682413,0.0887107,15.8656,0.19369,-0.252351,0.0201915,1,0.623727,1,1,1,3,6,94,-0.00529413,1.03009,-1.32239,1.02937,4.70043,1.30608,6.73099,1.30608,0.103919,1.30608,NA,NA,NA,NA,800000009,800000009,800000009,800000009,800001019,800011119,899999999,899999999,89999,89999,89,89,13,1,0,3,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5700,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.0827443,0.0927982,0.00187892,0.0119266,0.636353,400.082,NA,NA,-0.00112061,0.00673099,0.103919,NA,NA,90535.6,268.959,6449,-4.245,94.6,0.831,0.074,0.063,-1.857,38.28,40.72,16.15,15.72,282,289.1,1.015,-6.614,0.379,0.415,0.392,0.2,0.1,0.133,-4.245,94.6,0.074,0.063,38.28,40.72,-6.614,16.15,15.72,0.973374613003096,282,289.1,0.2,0.1,0.133,0.379,0.415,0.392,1,4,NA,2,1,-6.67000000000007,4.81741,-0.722250374812586,NA,0,-0.00545345,NA,NA,-1.626,NA,19,9,24.0775501313207,"RTS",1.31995999725,0.00273554879831377,0.0027121645626215,2.101499700844,0.00151623755777295,0.00148938563139233
2025-09-16 19:30:00,2025-09-16 19:30:00,"TOA5_6032.ts_data_390_2025_09_16_1930.dat",2025-09-16,"19:30",259.8123,0,18000,18000,0.000801101,0,0.00022988,0.10546,2,0.232106,0.911479,2,0.400273,0.821568,0,0.22076,0.0201536,2,0.00885038,NA,NA,NA,NA,NA,NA,0.238097,0.121843,-0.890697,0.00269405,NA,NA,-1.33061e-12,-1.3419e-14,NA,NA,19.4463,481.07,483.429,0,1,196.113,4.85153,4.87518,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,269.486,269.072,90567.9,1.17049,1007.72,0.0247384,0.00130595,0.00353396,438.834,450.835,0.00301921,97.3382,12.0004,268.678,0.0826314,0.216597,-0.0258255,0.233257,-5.13772e-15,-6.84248e-17,0.233257,0.576245,177.639,69.1182,-6.35664,NA,0.0261613,0.0141154,-13.7822,-0.222969,0.115702,-0.0034176,1,19.7881,9,16,27,42,70,171,0.000769268,1.04138,0.135176,1.03311,0.59598,1.17951,0.308942,1.17951,0.0131776,1.17951,NA,NA,NA,NA,800000009,800000009,800000009,800000009,800000009,800000119,899999999,899999999,89999,89999,89,89,13,6,2,2,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4128,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.0117332,0.0157028,0.00079485,0.0109005,0.0152844,24.557,NA,NA,0.000114602,0.000308942,0.0131776,NA,NA,90535.6,269.015,6450,-4.766,94.5,0.522,0.074,0.064,-1.861,13.37,15.16,4.211,5.692,282.1,283,1.345,-2.393,0.379,0.415,0.392,0.2,0.1,0.153,-4.766,94.5,0.074,0.064,13.37,15.16,-2.393,4.211,5.692,NA,282.1,283,0.2,0.1,0.153,0.379,0.415,0.392,0,0,NA,2,2,-2.38099999999997,1.016939,-0.427105837883247,0.821568,1,0.000801101,0.821568,NA,NA,NA,19,9,23.5760559452572,"RTS",0.853521900091231,0.00268178234160789,0.00456473675963865,1.989047669292,0.00149663015704108,0.00132410129711266
2025-09-16 20:00:00,2025-09-16 20:00:00,"TOA5_6032.ts_data_390_2025_09_16_2000.dat",2025-09-16,"20:00",259.8331,0,18000,18000,0.00332142,1,0.000881778,3.20395,1,1.11947,2.49882,1,0.489526,-3.026,2,1.52952,0.0552769,1,0.0108289,NA,NA,NA,NA,NA,NA,1.01574,0.691394,-0.211002,0.0152945,NA,NA,-2.79916e-11,-2.96788e-13,NA,NA,19.2857,478.072,480.563,0,1,204.481,5.06887,5.09469,0.4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,270,269.566,90555.7,1.16809,1007.84,0.0247889,0.00358194,0.00368475,458.4,467.871,0.0031545,97.9757,9.47118,269.258,0.0281119,0.324731,-0.0206715,0.3266,-3.51785e-14,-1.45142e-15,0.3266,0.87642,168.366,85.0523,-3.62884,NA,0.0533241,0.0315838,-3.84137,-0.799974,1.28219,-0.0510381,1,8.5335,4,7,11,17,28,64,0.00321954,1.03164,3.2291,1.02665,1.86394,1.16965,-3.15551,1.16965,0.0412326,1.16965,NA,NA,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,4,1,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2615,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,NA,NA,0.0310277,0.028727,0.00341283,0.0490317,0.127345,6.45345,NA,NA,0.00274292,-0.00315551,0.0412326,NA,NA,90522.5,269.463,6451,-4.76,95,0.39,0.074,0.064,-1.858,2.545,2.941,0.803,2.002,285.4,287.3,1.931,-3.018,0.379,0.414,0.392,0.2,0.1,0.14,-4.76,95,0.074,0.064,2.545,2.941,-3.018,0.803,2.002,NA,285.4,287.3,0.2,0.1,0.14,0.379,0.414,0.392,1,2,NA,1,1,-3.09900000000005,5.70277,-1.84019683768955,-3.026,0,0.00332142,NA,NA,3.20395,2.49882,20,9,21.4425262106661,"RTS",0.993179010150002,0.00268239547784655,0.00525039451464934,1.79358529858733,0.00149685451250833,0.001202615827875
2025-09-16 20:30:00,2025-09-16 20:30:00,"TOA5_6032.ts_data_390_2025_09_16_2030.dat",2025-09-16,"20:30",259.854,0,18000,18000,-0.00222006,0,0.000922277,-0.407086,2,1.17666,3.08115,0,0.581267,-0.220301,1,0.899391,0.0681779,0,0.0128619,NA,NA,NA,NA,NA,NA,0.605163,0.425891,-1.0647,0.00942386,NA,NA,5.40453e-12,6.07433e-14,NA,NA,18.6517,462.923,465.316,-0.3,0,209.633,5.20295,5.23016,-0.2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,270.307,269.861,90547.5,1.16665,1007.92,0.0248194,0.00441793,0.00377758,470.462,478.302,0.00323797,98.3608,7.84028,269.604,-0.15162,0.101669,0.0031056,0.182578,2.4908e-15,2.89761e-16,0.182578,0.85136,97.2409,146.156,0.974629,NA,0.0436227,0.0299799,16.5515,0.185663,-0.132121,0.00793613,1,4.91031,2,5,9,17,37,158,-0.0021727,1.0218,-0.272856,1.02376,2.26038,1.27325,-0.487121,1.27325,0.0500162,1.27325,NA,NA,NA,NA,800000009,800000019,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,5,1,1,2,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14173,0,0,0,0,102,0,0,0,0,17,18000,18000,18000,18000,NA,NA,0.0305309,0.0254838,0.00394518,0.0367231,0.055832,8.38639,NA,NA,-0.000232043,-0.000487121,0.0500162,NA,NA,90512.2,269.768,6452,-4.326,95.3,0.272,0.073,0.063,-1.852,0.168,0.197,1.045,1.605,291.6,293.9,1.574,-2.857,0.379,0.415,0.392,0.2,0.1,0.133,-4.326,95.3,0.073,0.063,0.168,0.197,-2.857,1.045,1.605,NA,291.6,293.9,0.2,0.1,0.133,0.379,0.415,0.392,0,1,NA,0,2,-2.85999999999996,2.674064,-0.934987412587427,-0.220301,1,-0.00222006,-0.220301,NA,NA,3.08115,20,9,20.8286590357262,"RTS",0.604061706850001,0.00272711948737582,0.00530546547701716,1.72296877313333,0.00151317241089532,0.00105931317069833
2025-09-16 21:00:00,2025-09-16 21:00:00,"TOA5_6032.ts_data_390_2025_09_16_2100.dat",2025-09-16,"21:00",259.8748,0,18000,18000,0.00918016,1,0.00211961,1.19356,1,0.246788,1.35423,1,0.88973,-2.06112,1,1.46765,0.0299731,1,0.0196924,NA,NA,NA,NA,NA,NA,0.550397,0.456654,-1.73051,0.0101071,NA,NA,-8.8423e-12,-1.07876e-13,NA,NA,17.6382,438.274,440.458,0,1,215.185,5.34692,5.37566,0.5,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,270.588,270.13,90537.4,1.1653,1008,0.024848,0.00194226,0.00387764,483.404,487.979,0.00332759,99.0625,4.5749,269.967,0.0162707,0.656022,-0.0315515,0.656982,4.6652e-16,-5.01315e-16,0.656982,1.78091,168.88,88.5792,-2.75268,NA,0.0887579,0.0909478,-47.5486,-0.0646286,0.881362,-0.0114483,1,16.57,7,14,25,40,71,196,0.00901593,1.01822,1.2265,1.01788,0.93419,1.15682,-2.21069,1.15682,0.0206764,1.15682,NA,NA,NA,NA,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,0,0,6,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2905,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,NA,NA,0.116104,0.0576604,0.00813086,0.00215851,0.0705458,23.8739,NA,NA,0.00104417,-0.00221069,0.0206764,NA,NA,90502.9,270.049,6453,-4.036,95.9,0.37,0.073,0.064,-1.85,0.005,0.004,0.517,0.576,295.2,297.2,1.184,-2,0.379,0.415,0.392,0.2,0.1,0.147,-4.036,95.9,0.073,0.064,0.005,0.004,-2,0.517,0.576,NA,295.2,297.2,0.2,0.1,0.147,0.379,0.415,0.392,1,4,NA,1,1,-2.05900000000003,2.54779,-1.23739193783388,-2.06112,0,0.00918016,NA,NA,1.19356,1.35423,21,9,18.5714000754458,"RTS",1.7129751397,0.00275741904181132,0.0041568894927855,1.40529231021333,0.00152417510278387,0.00143929528418
